Record_ID,Person_ID,Date,Day_of_Week,Is_Weekend,Sleep_Start_DateTime,Wake_DateTime,Sleep_Onset_Latency_Minutes,Number_of_Awakenings,Sleep_Efficiency,Sleep_Duration_Hours,Bedtime_Hour,Wake_Time_Hour,Sleep_Midpoint_Hour,Cross_Midnight_Flag,Daytime_Sleep_Flag,Sleep_Quality_Score,Sleep_Quality_Category
R001617,P0054,2026-01-31,Saturday,True,2026-01-31 23:18,2026-02-01 05:02,10,0,90.3,5.73,23.31,5.03,2.17,True,False,8,Good
R001618,P0054,2026-02-01,Sunday,True,2026-02-01 00:26,2026-02-01 06:42,10,1,92.6,6.27,0.44,6.7,3.57,False,False,8,Good
R001619,P0054,2026-02-02,Monday,False,2026-02-02 22:52,2026-02-03 05:04,20,0,87.9,6.2,22.88,5.07,1.97,True,False,6,Average
R001620,P0054,2026-02-03,Tuesday,False,2026-02-03 22:32,2026-02-04 04:32,25,2,90.8,6.0,22.55,4.53,1.53,True,False,7,Good
R001621,P0055,2026-01-05,Monday,False,2026-01-05 22:20,2026-01-06 07:03,23,0,93.2,8.72,22.34,7.05,2.68,True,False,5,Average
R001622,P0055,2026-01-06,Tuesday,False,2026-01-06 23:09,2026-01-07 06:11,27,1,91.1,7.03,23.15,6.18,2.67,True,False,7,Good
R001623,P0055,2026-01-07,Wednesday,False,2026-01-07 23:14,2026-01-08 06:59,17,0,94.5,7.75,23.24,6.98,3.1,True,False,6,Average
R001624,P0055,2026-01-08,Thursday,False,2026-01-08 22:53,2026-01-09 07:27,29,1,96.0,8.57,22.89,7.45,3.17,True,False,7,Good
R001625,P0055,2026-01-09,Friday,False,2026-01-09 22:52,2026-01-10 06:39,9,1,92.0,7.78,22.88,6.65,2.75,True,False,6,Average
R001626,P0055,2026-01-10,Saturday,True,2026-01-10 00:54,2026-01-10 09:07,16,0,93.0,8.22,0.91,9.12,5.0,False,False,5,Average
R001627,P0055,2026-01-11,Sunday,True,2026-01-11 00:52,2026-01-11 08:33,36,3,89.3,7.68,0.88,8.55,4.7,False,False,5,Average
R001628,P0055,2026-01-12,Monday,False,2026-01-12 23:34,2026-01-13 07:36,15,0,100.0,8.03,23.57,7.6,3.58,True,False,6,Average
R001629,P0055,2026-01-13,Tuesday,False,2026-01-13 23:07,2026-01-14 06:58,18,4,83.4,7.85,23.12,6.97,3.03,True,False,6,Average
R001630,P0055,2026-01-14,Wednesday,False,2026-01-14 00:15,2026-01-14 08:07,19,2,86.6,7.87,0.26,8.12,4.18,False,False,4,Average
R001631,P0055,2026-01-15,Thursday,False,2026-01-15 21:51,2026-01-16 06:06,22,0,88.2,8.25,21.86,6.1,1.97,True,False,5,Average
R001632,P0055,2026-01-16,Friday,False,2026-01-16 22:50,2026-01-17 07:02,27,2,95.5,8.2,22.84,7.03,2.93,True,False,6,Average
R001633,P0055,2026-01-17,Saturday,True,2026-01-17 00:01,2026-01-17 07:29,18,2,91.5,7.47,0.02,7.48,3.75,False,False,4,Average
R001634,P0055,2026-01-18,Sunday,True,2026-01-18 00:28,2026-01-18 08:31,15,3,91.7,8.05,0.48,8.52,4.48,False,False,8,Good
R001635,P0055,2026-01-19,Monday,False,2026-01-19 23:19,2026-01-20 08:29,20,0,96.7,9.17,23.33,8.48,3.9,True,False,5,Average
R001636,P0055,2026-01-20,Tuesday,False,2026-01-20 23:02,2026-01-21 06:51,7,0,94.3,7.82,23.04,6.85,2.93,True,False,8,Good
R001637,P0055,2026-01-21,Wednesday,False,2026-01-21 23:36,2026-01-22 07:29,0,1,87.0,7.88,23.61,7.48,3.53,True,False,6,Average
R001638,P0055,2026-01-22,Thursday,False,2026-01-22 23:12,2026-01-23 07:01,14,2,94.8,7.82,23.21,7.02,3.1,True,False,8,Good
R001639,P0055,2026-01-23,Friday,False,2026-01-23 23:53,2026-01-24 07:11,5,2,93.1,7.3,23.9,7.18,3.53,True,False,7,Good
R001640,P0055,2026-01-24,Saturday,True,2026-01-24 23:30,2026-01-25 07:03,9,1,93.2,7.55,23.5,7.05,3.27,True,False,6,Average
R001641,P0055,2026-01-25,Sunday,True,2026-01-25 00:41,2026-01-25 08:24,12,2,91.5,7.72,0.69,8.4,4.53,False,False,5,Average
R001642,P0055,2026-01-26,Monday,False,2026-01-26 23:06,2026-01-27 08:14,11,2,86.7,9.13,23.11,8.23,3.67,True,False,7,Good
R001643,P0055,2026-01-27,Tuesday,False,2026-01-27 22:51,2026-01-28 06:57,26,5,76.7,8.1,22.87,6.95,2.9,True,False,8,Good
R001644,P0055,2026-01-28,Wednesday,False,2026-01-28 23:16,2026-01-29 07:09,29,1,92.6,7.88,23.27,7.15,3.2,True,False,7,Good
R001645,P0055,2026-01-29,Thursday,False,2026-01-29 23:03,2026-01-30 06:55,30,3,89.1,7.87,23.06,6.92,2.98,True,False,6,Average
R001646,P0055,2026-01-30,Friday,False,2026-01-30 23:39,2026-01-31 07:45,24,1,82.2,8.1,23.67,7.75,3.7,True,False,8,Good
R001647,P0055,2026-01-31,Saturday,True,2026-01-31 23:37,2026-02-01 08:18,26,2,91.3,8.68,23.62,8.3,3.95,True,False,7,Good
R001648,P0055,2026-02-01,Sunday,True,2026-02-01 01:40,2026-02-01 09:21,26,1,92.4,7.68,1.68,9.35,5.5,False,False,3,Poor
R001649,P0055,2026-02-02,Monday,False,2026-02-02 00:02,2026-02-02 07:32,18,1,88.9,7.5,0.05,7.53,3.78,False,False,5,Average
R001650,P0055,2026-02-03,Tuesday,False,2026-02-03 22:46,2026-02-04 05:46,8,1,92.1,7.0,22.78,5.77,2.27,True,False,6,Average
R001651,P0056,2026-01-05,Monday,False,2026-01-05 22:26,2026-01-06 04:25,20,1,82.3,5.98,22.45,4.42,1.42,True,False,6,Average
R001652,P0056,2026-01-06,Tuesday,False,2026-01-06 23:19,2026-01-07 05:55,8,4,78.8,6.6,23.32,5.92,2.62,True,False,6,Average
R001653,P0056,2026-01-07,Wednesday,False,2026-01-07 23:01,2026-01-08 05:47,9,0,97.7,6.77,23.02,5.78,2.4,True,False,8,Good
R001654,P0056,2026-01-08,Thursday,False,2026-01-08 23:14,2026-01-09 05:42,14,0,93.9,6.47,23.25,5.7,2.47,True,False,7,Good
R001655,P0056,2026-01-09,Friday,False,2026-01-09 23:34,2026-01-10 06:40,14,2,93.7,7.1,23.57,6.67,3.12,True,False,5,Average
R001656,P0056,2026-01-10,Saturday,True,2026-01-10 23:11,2026-01-11 05:41,22,2,91.2,6.5,23.19,5.68,2.43,True,False,6,Average
R001657,P0056,2026-01-11,Sunday,True,2026-01-11 00:25,2026-01-11 07:21,20,2,92.8,6.93,0.42,7.35,3.88,False,False,5,Average
R001658,P0056,2026-01-12,Monday,False,2026-01-12 00:12,2026-01-12 07:34,8,1,94.6,7.37,0.21,7.57,3.88,False,False,6,Average
R001659,P0056,2026-01-13,Tuesday,False,2026-01-13 22:49,2026-01-14 04:55,27,1,87.0,6.1,22.82,4.92,1.87,True,False,6,Average
R001660,P0056,2026-01-14,Wednesday,False,2026-01-14 21:44,2026-01-15 04:23,12,3,86.6,6.65,21.74,4.38,1.05,True,False,7,Good
R001661,P0056,2026-01-15,Thursday,False,2026-01-15 22:52,2026-01-16 04:57,18,2,85.7,6.08,22.88,4.95,1.9,True,False,8,Good
R001662,P0056,2026-01-16,Friday,False,2026-01-16 22:55,2026-01-17 06:45,8,2,89.9,7.83,22.92,6.75,2.83,True,False,7,Good
R001663,P0056,2026-01-17,Saturday,True,2026-01-17 00:12,2026-01-17 07:03,11,0,100.0,6.85,0.21,7.05,3.62,False,False,5,Average
R001664,P0056,2026-01-18,Sunday,True,2026-01-18 01:04,2026-01-18 07:11,0,0,96.0,6.12,1.07,7.18,4.12,False,False,10,Good
R001665,P0056,2026-01-19,Monday,False,2026-01-19 21:17,2026-01-20 04:12,8,1,94.4,6.92,21.3,4.2,0.73,True,False,9,Good
R001666,P0056,2026-01-20,Tuesday,False,2026-01-20 22:11,2026-01-21 04:18,2,2,81.2,6.12,22.19,4.3,1.23,True,False,5,Average
R001667,P0056,2026-01-21,Wednesday,False,2026-01-21 22:45,2026-01-22 05:22,8,1,91.1,6.62,22.76,5.37,2.05,True,False,6,Average
R001668,P0056,2026-01-22,Thursday,False,2026-01-22 23:15,2026-01-23 05:40,11,0,90.1,6.42,23.26,5.67,2.45,True,False,10,Good
R001669,P0056,2026-01-23,Friday,False,2026-01-23 23:16,2026-01-24 06:15,9,1,98.1,6.98,23.27,6.25,2.75,True,False,7,Good
R001670,P0056,2026-01-24,Saturday,True,2026-01-24 03:34,2026-01-24 10:18,8,1,90.8,6.73,3.57,10.3,6.93,False,False,7,Good
R001671,P0056,2026-01-25,Sunday,True,2026-01-25 23:09,2026-01-26 06:24,14,1,93.1,7.25,23.16,6.4,2.77,True,False,8,Good
R001672,P0056,2026-01-26,Monday,False,2026-01-26 22:56,2026-01-27 06:16,18,2,93.0,7.33,22.95,6.27,2.6,True,False,4,Average
R001673,P0056,2026-01-27,Tuesday,False,2026-01-27 22:39,2026-01-28 04:30,25,0,90.8,5.85,22.66,4.5,1.57,True,False,6,Average
R001674,P0056,2026-01-28,Wednesday,False,2026-01-28 22:27,2026-01-29 04:48,3,0,91.3,6.35,22.46,4.8,1.62,True,False,6,Average
R001675,P0056,2026-01-29,Thursday,False,2026-01-29 23:02,2026-01-30 05:31,22,4,84.1,6.48,23.04,5.52,2.27,True,False,6,Average
R001676,P0056,2026-01-30,Friday,False,2026-01-30 00:07,2026-01-30 06:42,10,0,91.4,6.58,0.13,6.7,3.4,False,False,8,Good
R001677,P0056,2026-01-31,Saturday,True,2026-01-31 23:44,2026-02-01 05:35,12,1,90.0,5.85,23.74,5.58,2.65,True,False,8,Good
R001678,P0056,2026-02-01,Sunday,True,2026-02-01 23:00,2026-02-02 05:25,14,0,91.3,6.42,23.01,5.42,2.2,True,False,5,Average
R001679,P0056,2026-02-02,Monday,False,2026-02-02 22:31,2026-02-03 04:56,19,2,88.8,6.42,22.53,4.93,1.72,True,False,7,Good
R001680,P0056,2026-02-03,Tuesday,False,2026-02-03 22:37,2026-02-04 06:07,27,2,93.2,7.5,22.62,6.12,2.37,True,False,7,Good
R001681,P0057,2026-01-05,Monday,False,2026-01-05 23:59,2026-01-06 06:39,25,2,84.2,6.67,24.0,6.65,3.32,True,False,6,Average
R001682,P0057,2026-01-06,Tuesday,False,2026-01-06 23:42,2026-01-07 06:31,15,1,90.1,6.82,23.7,6.52,3.1,True,False,6,Average
R001683,P0057,2026-01-07,Wednesday,False,2026-01-07 23:45,2026-01-08 06:40,7,0,92.9,6.92,23.76,6.67,3.2,True,False,6,Average
R001684,P0057,2026-01-08,Thursday,False,2026-01-08 00:20,2026-01-08 07:53,12,0,90.2,7.55,0.34,7.88,4.1,False,False,6,Average
R001685,P0057,2026-01-09,Friday,False,2026-01-09 23:51,2026-01-10 06:07,26,0,91.7,6.27,23.86,6.12,2.98,True,False,3,Poor
R001686,P0057,2026-01-10,Saturday,True,2026-01-10 00:40,2026-01-10 09:10,24,2,90.7,8.5,0.67,9.17,4.92,False,False,6,Average
R001687,P0057,2026-01-11,Sunday,True,2026-01-11 01:24,2026-01-11 08:06,19,1,89.7,6.7,1.41,8.1,4.75,False,False,7,Good
R001688,P0057,2026-01-12,Monday,False,2026-01-12 00:31,2026-01-12 06:40,26,1,89.7,6.15,0.52,6.67,3.58,False,False,7,Good
R001689,P0057,2026-01-13,Tuesday,False,2026-01-13 00:22,2026-01-13 07:03,11,2,95.1,6.68,0.37,7.05,3.7,False,False,5,Average
R001690,P0057,2026-01-14,Wednesday,False,2026-01-14 01:28,2026-01-14 08:11,2,1,94.2,6.72,1.47,8.18,4.82,False,False,6,Average
R001691,P0057,2026-01-15,Thursday,False,2026-01-15 00:07,2026-01-15 07:15,6,0,92.3,7.13,0.13,7.25,3.68,False,False,8,Good
R001692,P0057,2026-01-16,Friday,False,2026-01-16 00:13,2026-01-16 06:45,26,4,81.0,6.53,0.22,6.75,3.48,False,False,5,Average
R001693,P0057,2026-01-17,Saturday,True,2026-01-17 01:36,2026-01-17 08:34,13,1,91.3,6.97,1.6,8.57,5.08,False,False,9,Good
R001694,P0057,2026-01-18,Sunday,True,2026-01-18 01:21,2026-01-18 07:55,30,2,86.6,6.57,1.36,7.92,4.63,False,False,7,Good
R001695,P0057,2026-01-19,Monday,False,2026-01-19 00:30,2026-01-19 07:20,7,1,95.3,6.83,0.5,7.33,3.92,False,False,8,Good
R001696,P0057,2026-01-20,Tuesday,False,2026-01-20 00:24,2026-01-20 06:21,24,1,85.8,5.95,0.41,6.35,3.37,False,False,5,Average
R001697,P0057,2026-01-21,Wednesday,False,2026-01-21 22:55,2026-01-22 05:50,18,0,92.1,6.92,22.92,5.83,2.37,True,False,5,Average
R001698,P0057,2026-01-22,Thursday,False,2026-01-22 23:25,2026-01-23 06:38,17,2,82.8,7.22,23.42,6.63,3.02,True,False,4,Average
R001699,P0057,2026-01-23,Friday,False,2026-01-23 00:18,2026-01-23 07:21,0,0,94.4,7.05,0.31,7.35,3.82,False,False,8,Good
R001700,P0057,2026-01-24,Saturday,True,2026-01-24 00:55,2026-01-24 07:17,12,1,92.4,6.37,0.92,7.28,4.1,False,False,8,Good
R001701,P0057,2026-01-25,Sunday,True,2026-01-25 00:16,2026-01-25 07:08,23,6,81.0,6.87,0.27,7.13,3.7,False,False,6,Average
R001702,P0057,2026-01-26,Monday,False,2026-01-26 00:05,2026-01-26 06:05,21,1,86.4,6.0,0.09,6.08,3.08,False,False,7,Good
R001703,P0057,2026-01-27,Tuesday,False,2026-01-27 01:18,2026-01-27 07:50,14,1,90.1,6.53,1.31,7.83,4.57,False,False,7,Good
R001704,P0057,2026-01-28,Wednesday,False,2026-01-28 23:50,2026-01-29 07:07,22,3,85.3,7.28,23.84,7.12,3.47,True,False,7,Good
R001705,P0057,2026-01-29,Thursday,False,2026-01-29 23:37,2026-01-30 05:25,12,1,88.9,5.8,23.63,5.42,2.52,True,False,6,Average
R001706,P0057,2026-01-30,Friday,False,2026-01-30 00:58,2026-01-30 07:37,21,0,90.2,6.65,0.97,7.62,4.28,False,False,8,Good
R001707,P0057,2026-01-31,Saturday,True,2026-01-31 01:26,2026-01-31 09:54,14,1,93.1,8.47,1.45,9.9,5.67,False,False,8,Good
R001708,P0057,2026-02-01,Sunday,True,2026-02-01 00:51,2026-02-01 07:31,29,1,89.8,6.67,0.86,7.52,4.18,False,False,8,Good
R001709,P0057,2026-02-02,Monday,False,2026-02-02 00:47,2026-02-02 07:32,20,1,93.8,6.75,0.79,7.53,4.15,False,False,5,Average
R001710,P0057,2026-02-03,Tuesday,False,2026-02-03 00:06,2026-02-03 08:07,17,0,98.6,8.02,0.11,8.12,4.1,False,False,7,Good
R001711,P0058,2026-01-05,Monday,False,2026-01-05 23:59,2026-01-06 07:10,13,2,87.6,7.18,23.99,7.17,3.57,True,False,6,Average
R001712,P0058,2026-01-06,Tuesday,False,2026-01-06 22:33,2026-01-07 05:45,20,1,93.1,7.2,22.55,5.75,2.15,True,False,6,Average
R001713,P0058,2026-01-07,Wednesday,False,2026-01-07 23:17,2026-01-08 06:51,14,1,94.3,7.57,23.29,6.85,3.07,True,False,8,Good
R001714,P0058,2026-01-08,Thursday,False,2026-01-08 21:29,2026-01-09 04:56,15,0,94.2,7.45,21.49,4.93,1.2,True,False,7,Good
R001715,P0058,2026-01-09,Friday,False,2026-01-09 22:52,2026-01-10 06:31,16,1,91.4,7.65,22.88,6.52,2.68,True,False,5,Average
R001716,P0058,2026-01-10,Saturday,True,2026-01-10 00:48,2026-01-10 07:47,15,0,93.2,6.98,0.81,7.78,4.28,False,False,7,Good
R001717,P0058,2026-01-11,Sunday,True,2026-01-11 00:20,2026-01-11 08:02,25,1,91.5,7.7,0.34,8.03,4.18,False,False,6,Average
R001718,P0058,2026-01-12,Monday,False,2026-01-12 20:41,2026-01-13 04:17,10,0,95.0,7.6,20.7,4.28,0.48,True,False,7,Good
R001719,P0058,2026-01-13,Tuesday,False,2026-01-13 00:09,2026-01-13 06:59,16,3,87.0,6.83,0.16,6.98,3.57,False,False,5,Average
R001720,P0058,2026-01-14,Wednesday,False,2026-01-14 22:22,2026-01-15 05:27,17,1,89.8,7.08,22.38,5.45,1.9,True,False,7,Good
R001721,P0058,2026-01-15,Thursday,False,2026-01-15 01:23,2026-01-15 08:53,22,0,89.2,7.5,1.39,8.88,5.13,False,False,8,Good
R001722,P0058,2026-01-16,Friday,False,2026-01-16 00:53,2026-01-16 05:53,1,4,83.1,5.0,0.89,5.88,3.38,False,False,5,Average
R001723,P0058,2026-01-17,Saturday,True,2026-01-17 00:45,2026-01-17 08:53,12,1,95.1,8.13,0.76,8.88,4.82,False,False,7,Good
R001724,P0058,2026-01-18,Sunday,True,2026-01-18 00:24,2026-01-18 07:50,30,5,84.4,7.43,0.41,7.83,4.12,False,False,7,Good
R001725,P0058,2026-01-19,Monday,False,2026-01-19 22:15,2026-01-20 06:27,9,1,91.7,8.2,22.25,6.45,2.35,True,False,5,Average
R001726,P0058,2026-01-20,Tuesday,False,2026-01-20 00:35,2026-01-20 07:45,14,0,97.2,7.17,0.59,7.75,4.17,False,False,8,Good
R001727,P0058,2026-01-21,Wednesday,False,2026-01-21 23:38,2026-01-22 07:04,20,3,87.2,7.43,23.64,7.07,3.35,True,False,5,Average
R001728,P0058,2026-01-22,Thursday,False,2026-01-22 00:33,2026-01-22 08:00,14,2,89.7,7.45,0.55,8.0,4.27,False,False,7,Good
R001729,P0058,2026-01-23,Friday,False,2026-01-23 00:40,2026-01-23 08:02,12,2,86.5,7.37,0.68,8.03,4.35,False,False,5,Average
R001730,P0058,2026-01-24,Saturday,True,2026-01-24 01:16,2026-01-24 09:01,22,1,92.3,7.75,1.28,9.02,5.13,False,False,8,Good
R001731,P0058,2026-01-25,Sunday,True,2026-01-25 02:31,2026-01-25 10:11,24,1,95.6,7.67,2.52,10.18,6.35,False,False,7,Good
R001732,P0058,2026-01-26,Monday,False,2026-01-26 23:49,2026-01-27 06:49,18,2,86.0,7.0,23.83,6.82,3.32,True,False,6,Average
R001733,P0058,2026-01-27,Tuesday,False,2026-01-27 00:54,2026-01-27 08:08,3,1,93.5,7.23,0.9,8.13,4.52,False,False,9,Good
R001734,P0058,2026-01-28,Wednesday,False,2026-01-28 01:52,2026-01-28 08:36,29,1,86.7,6.73,1.88,8.6,5.23,False,False,5,Average
R001735,P0058,2026-01-29,Thursday,False,2026-01-29 01:09,2026-01-29 08:27,23,1,92.3,7.3,1.16,8.45,4.8,False,False,5,Average
R001736,P0058,2026-01-30,Friday,False,2026-01-30 21:21,2026-01-31 04:50,6,0,91.9,7.48,21.36,4.83,1.08,True,False,7,Good
R001737,P0058,2026-01-31,Saturday,True,2026-01-31 00:44,2026-01-31 08:14,15,1,91.5,7.5,0.73,8.23,4.48,False,False,5,Average
R001738,P0058,2026-02-01,Sunday,True,2026-02-01 01:33,2026-02-01 09:04,5,0,89.2,7.52,1.56,9.07,5.3,False,False,6,Average
R001739,P0058,2026-02-02,Monday,False,2026-02-02 23:34,2026-02-03 06:45,13,1,82.9,7.18,23.58,6.75,3.15,True,False,6,Average
R001740,P0058,2026-02-03,Tuesday,False,2026-02-03 00:03,2026-02-03 07:35,31,2,91.6,7.53,0.07,7.58,3.82,False,False,6,Average
R001741,P0059,2026-01-05,Monday,False,2026-01-05 23:31,2026-01-06 06:36,16,1,87.1,7.08,23.52,6.6,3.05,True,False,8,Good
R001742,P0059,2026-01-06,Tuesday,False,2026-01-06 22:49,2026-01-07 07:00,12,0,96.6,8.18,22.83,7.0,2.9,True,False,5,Average
R001743,P0059,2026-01-07,Wednesday,False,2026-01-07 23:24,2026-01-08 06:21,4,0,95.5,6.95,23.42,6.35,2.87,True,False,5,Average
R001744,P0059,2026-01-08,Thursday,False,2026-01-08 23:17,2026-01-09 06:46,32,2,85.0,7.48,23.29,6.77,3.02,True,False,7,Good
R001745,P0059,2026-01-09,Friday,False,2026-01-09 23:43,2026-01-10 06:38,18,3,82.6,6.92,23.73,6.63,3.17,True,False,7,Good
R001746,P0059,2026-01-10,Saturday,True,2026-01-10 00:43,2026-01-10 05:40,0,0,93.8,4.95,0.72,5.67,3.18,False,False,3,Poor
R001747,P0059,2026-01-11,Sunday,True,2026-01-11 00:45,2026-01-11 07:48,9,0,93.7,7.05,0.76,7.8,4.27,False,False,7,Good
R001748,P0059,2026-01-12,Monday,False,2026-01-12 00:15,2026-01-12 06:57,23,0,89.2,6.7,0.26,6.95,3.6,False,False,8,Good
R001749,P0059,2026-01-13,Tuesday,False,2026-01-13 23:19,2026-01-14 06:13,26,3,90.0,6.9,23.33,6.22,2.77,True,False,9,Good
R001750,P0059,2026-01-14,Wednesday,False,2026-01-14 23:49,2026-01-15 07:56,0,2,88.6,8.12,23.82,7.93,3.87,True,False,7,Good
R001751,P0059,2026-01-15,Thursday,False,2026-01-15 23:25,2026-01-16 07:16,18,3,89.7,7.85,23.43,7.27,3.33,True,False,8,Good
R001752,P0059,2026-01-16,Friday,False,2026-01-16 23:43,2026-01-17 07:07,22,2,86.4,7.4,23.73,7.12,3.42,True,False,6,Average
R001753,P0059,2026-01-17,Saturday,True,2026-01-17 00:01,2026-01-17 07:43,8,1,87.5,7.7,0.02,7.72,3.87,False,False,8,Good
R001754,P0059,2026-01-18,Sunday,True,2026-01-18 00:15,2026-01-18 07:25,11,2,91.2,7.17,0.27,7.42,3.83,False,False,9,Good
R001755,P0059,2026-01-19,Monday,False,2026-01-19 23:46,2026-01-20 06:53,7,0,93.5,7.12,23.78,6.88,3.32,True,False,6,Average
R001756,P0059,2026-01-20,Tuesday,False,2026-01-20 00:51,2026-01-20 07:55,13,1,94.4,7.07,0.87,7.92,4.38,False,False,7,Good
R001757,P0059,2026-01-21,Wednesday,False,2026-01-21 23:47,2026-01-22 06:27,8,1,85.1,6.67,23.79,6.45,3.12,True,False,8,Good
R001758,P0059,2026-01-22,Thursday,False,2026-01-22 00:12,2026-01-22 07:14,1,1,90.4,7.03,0.2,7.23,3.72,False,False,7,Good
R001759,P0059,2026-01-23,Friday,False,2026-01-23 23:57,2026-01-24 07:16,7,4,83.0,7.32,23.95,7.27,3.6,True,False,7,Good
R001760,P0059,2026-01-24,Saturday,True,2026-01-24 23:21,2026-01-25 06:28,19,2,94.5,7.12,23.36,6.47,2.9,True,False,9,Good
R001761,P0059,2026-01-25,Sunday,True,2026-01-25 01:01,2026-01-25 08:19,13,1,89.1,7.3,1.03,8.32,4.67,False,False,7,Good
R001762,P0059,2026-01-26,Monday,False,2026-01-26 23:49,2026-01-27 06:41,16,3,89.7,6.87,23.82,6.68,3.25,True,False,7,Good
R001763,P0059,2026-01-27,Tuesday,False,2026-01-27 23:31,2026-01-28 06:53,4,0,92.0,7.37,23.53,6.88,3.2,True,False,7,Good
R001764,P0059,2026-01-28,Wednesday,False,2026-01-28 00:13,2026-01-28 06:40,13,3,89.4,6.45,0.22,6.67,3.43,False,False,7,Good
R001765,P0059,2026-01-29,Thursday,False,2026-01-29 23:52,2026-01-30 06:34,9,0,88.5,6.7,23.88,6.57,3.22,True,False,5,Average
R001766,P0059,2026-01-30,Friday,False,2026-01-30 00:29,2026-01-30 08:09,2,0,93.3,7.67,0.5,8.15,4.32,False,False,8,Good
R001767,P0059,2026-01-31,Saturday,True,2026-01-31 00:18,2026-01-31 07:27,23,0,97.2,7.15,0.32,7.45,3.87,False,False,7,Good
R001768,P0059,2026-02-01,Sunday,True,2026-02-01 23:48,2026-02-02 07:07,16,0,93.0,7.32,23.8,7.12,3.45,True,False,6,Average
R001769,P0059,2026-02-02,Monday,False,2026-02-02 23:51,2026-02-03 06:31,24,0,92.8,6.67,23.85,6.52,3.18,True,False,7,Good
R001770,P0059,2026-02-03,Tuesday,False,2026-02-03 23:30,2026-02-04 06:39,5,1,89.7,7.15,23.51,6.65,3.07,True,False,6,Average
R001771,P0060,2026-01-05,Monday,False,2026-01-05 21:43,2026-01-06 05:34,18,1,91.9,7.85,21.72,5.57,1.63,True,False,9,Good
R001772,P0060,2026-01-06,Tuesday,False,2026-01-06 21:37,2026-01-07 04:25,28,1,92.9,6.8,21.62,4.42,1.02,True,False,6,Average
R001773,P0060,2026-01-07,Wednesday,False,2026-01-07 21:31,2026-01-08 05:08,17,2,88.0,7.62,21.53,5.13,1.32,True,False,6,Average
R001774,P0060,2026-01-08,Thursday,False,2026-01-08 21:32,2026-01-09 05:13,9,1,90.8,7.68,21.54,5.22,1.37,True,False,5,Average
R001775,P0060,2026-01-09,Friday,False,2026-01-09 20:21,2026-01-10 04:08,10,1,92.3,7.78,20.36,4.13,0.23,True,False,6,Average
R001776,P0060,2026-01-10,Saturday,True,2026-01-10 22:35,2026-01-11 06:06,12,0,99.9,7.52,22.6,6.1,2.33,True,False,7,Good
R001777,P0060,2026-01-11,Sunday,True,2026-01-11 00:02,2026-01-11 07:18,11,1,85.5,7.27,0.05,7.3,3.67,False,False,8,Good
R001778,P0060,2026-01-12,Monday,False,2026-01-12 21:25,2026-01-13 05:06,14,1,92.1,7.68,21.42,5.1,1.25,True,False,6,Average
R001779,P0060,2026-01-13,Tuesday,False,2026-01-13 21:14,2026-01-14 04:58,24,1,89.7,7.73,21.24,4.97,1.1,True,False,8,Good
R001780,P0060,2026-01-14,Wednesday,False,2026-01-14 21:54,2026-01-15 05:22,25,2,87.8,7.47,21.9,5.37,1.63,True,False,5,Average
R001781,P0060,2026-01-15,Thursday,False,2026-01-15 22:15,2026-01-16 05:35,18,0,91.8,7.33,22.26,5.58,1.92,True,False,7,Good
R001782,P0060,2026-01-16,Friday,False,2026-01-16 20:45,2026-01-17 04:36,0,1,91.3,7.85,20.75,4.6,0.67,True,False,6,Average
R001783,P0060,2026-01-17,Saturday,True,2026-01-17 22:25,2026-01-18 06:37,17,2,90.6,8.2,22.43,6.62,2.52,True,False,7,Good
R001784,P0060,2026-01-18,Sunday,True,2026-01-18 21:22,2026-01-19 05:45,32,0,84.2,8.38,21.38,5.75,1.55,True,False,6,Average
R001785,P0060,2026-01-19,Monday,False,2026-01-19 20:46,2026-01-20 04:00,15,2,89.1,7.23,20.78,4.0,0.38,True,False,9,Good
R001786,P0060,2026-01-20,Tuesday,False,2026-01-20 21:51,2026-01-21 05:47,19,2,86.9,7.93,21.85,5.78,1.82,True,False,6,Average
R001787,P0060,2026-01-21,Wednesday,False,2026-01-21 21:31,2026-01-22 05:03,16,2,91.9,7.53,21.52,5.05,1.28,True,False,6,Average
R001788,P0060,2026-01-22,Thursday,False,2026-01-22 20:56,2026-01-23 03:58,19,2,87.5,7.03,20.95,3.97,0.45,True,False,6,Average
R001789,P0060,2026-01-23,Friday,False,2026-01-23 21:02,2026-01-24 04:28,18,4,83.3,7.43,21.05,4.47,0.75,True,False,5,Average
R001790,P0060,2026-01-24,Saturday,True,2026-01-24 23:12,2026-01-25 06:45,6,1,94.3,7.55,23.21,6.75,2.97,True,False,5,Average
R001791,P0060,2026-01-25,Sunday,True,2026-01-25 21:27,2026-01-26 05:46,14,1,88.8,8.32,21.46,5.77,1.6,True,False,8,Good
R001792,P0060,2026-01-26,Monday,False,2026-01-26 21:15,2026-01-27 04:50,21,1,90.7,7.58,21.25,4.83,1.03,True,False,8,Good
R001793,P0060,2026-01-27,Tuesday,False,2026-01-27 21:20,2026-01-28 04:49,13,0,90.9,7.48,21.35,4.82,1.07,True,False,8,Good
R001794,P0060,2026-01-28,Wednesday,False,2026-01-28 21:23,2026-01-29 04:53,27,0,93.1,7.5,21.39,4.88,1.13,True,False,7,Good
R001795,P0060,2026-01-29,Thursday,False,2026-01-29 20:49,2026-01-30 04:11,9,1,93.2,7.37,20.83,4.18,0.5,True,False,9,Good
