Env_ID,Location_ID,Date,Temperature_C,Humidity_Percent,Daylight_Hours,Season,Air_Quality_Index,Environmental_Noise_dB
EN001730,L0058,2026-01-24,19.2,62.5,13.91,Summer,45.3,51.5
EN001731,L0058,2026-01-25,22.1,56.5,13.88,Summer,47.2,63.2
EN001732,L0058,2026-01-26,19.5,59.1,13.86,Summer,31.1,56.9
EN001733,L0058,2026-01-27,18.2,66.2,13.83,Summer,30.4,62.1
EN001734,L0058,2026-01-28,19.7,66.1,13.8,Summer,70.2,55.8
EN001735,L0058,2026-01-29,18.2,61.7,13.78,Summer,47.3,57.5
EN001736,L0058,2026-01-30,17.9,52.9,13.75,Summer,42.1,59.8
EN001737,L0058,2026-01-31,19.6,72.2,13.72,Summer,77.4,61.8
EN001738,L0058,2026-02-01,21.8,69.6,13.7,Summer,73.9,67.3
EN001739,L0058,2026-02-02,21.0,69.2,13.67,Summer,47.1,57.8
EN001740,L0058,2026-02-03,18.6,68.7,13.64,Summer,39.9,57.0
EN001741,L0059,2026-01-05,11.7,50.3,12.95,Summer,51.9,60.3
EN001742,L0059,2026-01-06,18.6,41.8,12.94,Summer,75.2,51.8
EN001743,L0059,2026-01-07,20.3,46.5,12.94,Summer,57.9,65.1
EN001744,L0059,2026-01-08,13.9,38.3,12.93,Summer,75.2,48.7
EN001745,L0059,2026-01-09,17.0,43.2,12.92,Summer,82.6,50.1
EN001746,L0059,2026-01-10,18.9,36.6,12.92,Summer,48.7,51.9
EN001747,L0059,2026-01-11,14.0,42.4,12.91,Summer,39.4,61.7
EN001748,L0059,2026-01-12,14.8,32.7,12.9,Summer,47.6,59.7
EN001749,L0059,2026-01-13,15.5,40.2,12.9,Summer,64.7,63.4
EN001750,L0059,2026-01-14,15.4,33.7,12.89,Summer,56.1,60.4
EN001751,L0059,2026-01-15,13.4,34.7,12.88,Summer,44.9,57.0
EN001752,L0059,2026-01-16,14.6,44.2,12.87,Summer,32.5,50.1
EN001753,L0059,2026-01-17,15.4,38.9,12.87,Summer,34.6,55.0
EN001754,L0059,2026-01-18,15.3,37.6,12.86,Summer,57.1,54.7
EN001755,L0059,2026-01-19,18.6,42.9,12.85,Summer,43.7,58.5
EN001756,L0059,2026-01-20,16.2,47.3,12.84,Summer,46.6,61.8
EN001757,L0059,2026-01-21,16.0,48.9,12.83,Summer,73.1,59.0
EN001758,L0059,2026-01-22,15.5,43.0,12.82,Summer,52.5,66.4
EN001759,L0059,2026-01-23,16.1,37.6,12.81,Summer,48.6,51.9
EN001760,L0059,2026-01-24,16.9,35.1,12.8,Summer,70.4,51.5
EN001761,L0059,2026-01-25,16.1,46.9,12.79,Summer,24.9,68.1
EN001762,L0059,2026-01-26,15.1,40.8,12.78,Summer,63.0,61.6
EN001763,L0059,2026-01-27,16.4,46.0,12.77,Summer,62.3,66.8
EN001764,L0059,2026-01-28,16.8,51.8,12.76,Summer,67.6,49.0
EN001765,L0059,2026-01-29,20.5,36.6,12.75,Summer,75.9,58.1
EN001766,L0059,2026-01-30,17.7,35.9,12.74,Summer,63.8,56.7
EN001767,L0059,2026-01-31,18.6,42.6,12.73,Summer,68.1,47.2
EN001768,L0059,2026-02-01,15.6,42.5,12.71,Summer,58.1,62.8
EN001769,L0059,2026-02-02,15.1,40.3,12.7,Summer,71.5,46.6
EN001770,L0059,2026-02-03,16.7,38.0,12.69,Summer,42.2,59.7
EN001771,L0060,2026-01-05,29.3,74.2,13.51,Summer,68.1,62.4
EN001772,L0060,2026-01-06,28.7,67.5,13.51,Summer,60.3,54.8
EN001773,L0060,2026-01-07,28.6,67.7,13.5,Summer,55.4,49.6
EN001774,L0060,2026-01-08,28.6,64.7,13.49,Summer,74.6,64.2
EN001775,L0060,2026-01-09,24.8,67.7,13.48,Summer,67.6,59.9
EN001776,L0060,2026-01-10,29.4,60.0,13.47,Summer,78.0,63.2
EN001777,L0060,2026-01-11,26.9,67.2,13.46,Summer,75.9,59.7
EN001778,L0060,2026-01-12,28.2,71.4,13.45,Summer,56.3,63.0
EN001779,L0060,2026-01-13,29.3,69.1,13.43,Summer,49.1,57.4
EN001780,L0060,2026-01-14,27.6,61.1,13.42,Summer,65.0,51.0
EN001781,L0060,2026-01-15,28.3,69.0,13.41,Summer,47.0,59.8
EN001782,L0060,2026-01-16,27.1,71.1,13.4,Summer,64.5,54.0
EN001783,L0060,2026-01-17,25.8,64.8,13.38,Summer,70.3,58.7
EN001784,L0060,2026-01-18,26.9,65.5,13.37,Summer,65.1,70.5
EN001785,L0060,2026-01-19,25.8,64.7,13.36,Summer,116.1,60.1
EN001786,L0060,2026-01-20,24.7,73.1,13.34,Summer,57.3,62.5
EN001787,L0060,2026-01-21,26.8,65.4,13.33,Summer,92.5,60.8
EN001788,L0060,2026-01-22,28.9,70.6,13.31,Summer,63.8,61.1
EN001789,L0060,2026-01-23,29.3,68.8,13.3,Summer,95.2,62.3
EN001790,L0060,2026-01-24,27.5,69.5,13.28,Summer,71.9,51.7
EN001791,L0060,2026-01-25,26.9,69.3,13.27,Summer,64.2,59.7
EN001792,L0060,2026-01-26,27.1,72.6,13.25,Summer,79.3,58.8
EN001793,L0060,2026-01-27,24.6,78.7,13.23,Summer,68.0,57.6
EN001794,L0060,2026-01-28,26.4,65.1,13.21,Summer,91.6,64.9
EN001795,L0060,2026-01-29,27.8,67.4,13.2,Summer,78.7,58.4
EN001796,L0060,2026-01-30,26.6,70.0,13.18,Summer,63.8,59.3
EN001797,L0060,2026-01-31,27.3,71.6,13.16,Summer,61.3,61.6
EN001798,L0060,2026-02-01,25.2,64.6,13.14,Summer,62.6,52.6
EN001799,L0060,2026-02-02,28.7,62.2,13.12,Summer,60.2,64.3
EN001800,L0060,2026-02-03,25.8,66.9,13.1,Summer,55.8,62.2
EN001801,L0061,2026-01-05,21.3,69.4,14.17,Summer,57.5,58.4
EN001802,L0061,2026-01-06,18.9,60.1,14.16,Summer,68.1,61.8
EN001803,L0061,2026-01-07,18.6,65.2,14.14,Summer,45.8,52.4
EN001804,L0061,2026-01-08,20.2,62.5,14.13,Summer,36.7,50.6
EN001805,L0061,2026-01-09,17.1,62.8,14.12,Summer,48.8,53.6
EN001806,L0061,2026-01-10,21.1,64.6,14.1,Summer,58.1,57.1
EN001807,L0061,2026-01-11,18.5,65.7,14.09,Summer,32.3,60.7
EN001808,L0061,2026-01-12,18.2,70.5,14.07,Summer,45.3,63.3
EN001809,L0061,2026-01-13,17.9,60.9,14.05,Summer,55.3,63.9
EN001810,L0061,2026-01-14,22.9,65.2,14.04,Summer,75.7,56.6
EN001811,L0061,2026-01-15,21.9,59.3,14.02,Summer,55.9,46.3
EN001812,L0061,2026-01-16,17.9,67.8,14.0,Summer,31.6,60.1
EN001813,L0061,2026-01-17,21.5,62.0,13.98,Summer,36.4,55.6
EN001814,L0061,2026-01-18,18.2,64.4,13.96,Summer,51.4,56.5
EN001815,L0061,2026-01-19,22.9,60.7,13.94,Summer,69.5,52.8
EN001816,L0061,2026-01-20,20.0,72.1,13.92,Summer,65.8,55.9
EN001817,L0061,2026-01-21,20.9,67.5,13.9,Summer,42.4,61.1
EN001818,L0061,2026-01-22,23.2,67.8,13.88,Summer,57.9,61.4
EN001819,L0061,2026-01-23,17.2,67.8,13.85,Summer,35.8,55.1
EN001820,L0061,2026-01-24,23.7,63.5,13.83,Summer,39.6,63.8
EN001821,L0061,2026-01-25,18.1,62.3,13.81,Summer,67.5,58.2
EN001822,L0061,2026-01-26,16.9,68.3,13.78,Summer,44.4,65.7
EN001823,L0061,2026-01-27,18.6,71.3,13.76,Summer,74.9,53.7
EN001824,L0061,2026-01-28,19.3,67.3,13.73,Summer,38.0,59.4
EN001825,L0061,2026-01-29,19.2,63.5,13.71,Summer,50.7,58.4
EN001826,L0061,2026-01-30,19.9,61.4,13.68,Summer,42.2,57.4
EN001827,L0061,2026-01-31,19.5,62.4,13.66,Summer,54.5,48.9
EN001828,L0061,2026-02-01,18.2,63.3,13.63,Summer,38.0,66.1
EN001829,L0061,2026-02-02,19.5,66.1,13.6,Summer,43.2,57.9
EN001830,L0061,2026-02-03,17.2,64.0,13.58,Summer,36.9,56.6
EN001831,L0062,2026-01-05,10.6,65.2,14.52,Summer,60.5,62.2
EN001832,L0062,2026-01-06,17.6,80.3,14.5,Summer,49.4,55.7
EN001833,L0062,2026-01-07,13.4,78.9,14.49,Summer,40.9,70.5
EN001834,L0062,2026-01-08,14.6,83.8,14.47,Summer,37.8,64.7
EN001835,L0062,2026-01-09,18.4,65.9,14.46,Summer,33.2,52.8
EN001836,L0062,2026-01-10,13.1,76.0,14.44,Summer,37.2,58.3
EN001837,L0062,2026-01-11,16.3,60.9,14.42,Summer,58.0,56.3
EN001838,L0062,2026-01-12,16.3,75.7,14.4,Summer,59.2,57.5
EN001839,L0062,2026-01-13,11.5,72.3,14.38,Summer,42.8,52.8
EN001840,L0062,2026-01-14,15.6,69.8,14.36,Summer,21.2,61.4
EN001841,L0062,2026-01-15,14.3,69.6,14.34,Summer,33.5,64.2
EN001842,L0062,2026-01-16,15.3,72.5,14.32,Summer,33.8,60.3
EN001843,L0062,2026-01-17,17.8,75.9,14.3,Summer,49.6,61.0
EN001844,L0062,2026-01-18,12.8,66.7,14.28,Summer,37.1,54.4
EN001845,L0062,2026-01-19,13.4,60.8,14.25,Summer,21.1,56.7
EN001846,L0062,2026-01-20,15.2,67.2,14.23,Summer,41.1,55.8
EN001847,L0062,2026-01-21,17.3,71.0,14.2,Summer,49.7,59.0
EN001848,L0062,2026-01-22,12.8,71.5,14.18,Summer,22.7,57.5
EN001849,L0062,2026-01-23,13.9,74.3,14.15,Summer,21.2,58.1
EN001850,L0062,2026-01-24,16.3,77.4,14.12,Summer,29.3,58.1
EN001851,L0062,2026-01-25,15.6,81.3,14.1,Summer,19.3,53.4
EN001852,L0062,2026-01-26,20.3,70.4,14.07,Summer,15.0,55.1
EN001853,L0062,2026-01-27,10.2,73.4,14.04,Summer,51.3,53.4
EN001854,L0062,2026-01-28,14.3,77.5,14.01,Summer,15.5,51.4
EN001855,L0062,2026-01-29,14.7,67.5,13.98,Summer,35.9,51.7
EN001856,L0062,2026-01-30,15.5,71.1,13.95,Summer,47.7,59.0
EN001857,L0062,2026-01-31,15.5,63.3,13.92,Summer,46.9,56.3
EN001858,L0062,2026-02-01,14.8,78.3,13.89,Summer,29.9,64.8
EN001859,L0062,2026-02-02,17.6,76.5,13.86,Summer,26.3,47.1
EN001860,L0062,2026-02-03,17.0,72.7,13.83,Summer,29.6,63.9
EN001861,L0063,2026-01-05,25.2,65.5,13.67,Summer,77.3,52.4
EN001862,L0063,2026-01-06,26.6,74.5,13.66,Summer,73.0,64.2
EN001863,L0063,2026-01-07,28.8,68.0,13.65,Summer,37.3,52.5
EN001864,L0063,2026-01-08,28.2,58.7,13.64,Summer,65.4,59.7
EN001865,L0063,2026-01-09,29.5,64.5,13.63,Summer,61.0,57.7
EN001866,L0063,2026-01-10,27.5,67.1,13.62,Summer,84.7,54.0
EN001867,L0063,2026-01-11,27.1,70.7,13.61,Summer,64.4,62.2
EN001868,L0063,2026-01-12,27.1,72.7,13.6,Summer,72.7,59.9
EN001869,L0063,2026-01-13,25.7,64.2,13.58,Summer,87.1,61.2
EN001870,L0063,2026-01-14,25.0,69.1,13.57,Summer,36.8,55.1
EN001871,L0063,2026-01-15,28.6,67.2,13.56,Summer,71.7,42.9
EN001872,L0063,2026-01-16,26.2,70.0,13.54,Summer,76.5,62.8
EN001873,L0063,2026-01-17,26.5,67.0,13.53,Summer,51.4,57.0
EN001874,L0063,2026-01-18,24.6,56.9,13.51,Summer,54.8,65.5
EN001875,L0063,2026-01-19,26.4,69.3,13.5,Summer,62.8,49.0
EN001876,L0063,2026-01-20,28.5,55.0,13.48,Summer,62.2,57.7
EN001877,L0063,2026-01-21,27.3,63.6,13.46,Summer,44.3,54.0
EN001878,L0063,2026-01-22,25.5,63.4,13.45,Summer,83.6,51.9
EN001879,L0063,2026-01-23,27.3,68.9,13.43,Summer,83.4,57.3
EN001880,L0063,2026-01-24,28.2,67.0,13.41,Summer,76.1,50.5
EN001881,L0063,2026-01-25,22.0,70.3,13.4,Summer,76.0,60.4
EN001882,L0063,2026-01-26,25.8,76.9,13.38,Summer,63.6,60.1
EN001883,L0063,2026-01-27,27.8,78.3,13.36,Summer,65.6,54.7
EN001884,L0063,2026-01-28,24.0,77.3,13.34,Summer,75.9,60.3
EN001885,L0063,2026-01-29,32.3,70.0,13.32,Summer,51.8,57.0
EN001886,L0063,2026-01-30,24.9,65.6,13.3,Summer,64.4,55.1
EN001887,L0063,2026-01-31,24.1,77.6,13.28,Summer,74.2,56.9
EN001888,L0063,2026-02-01,27.9,70.8,13.26,Summer,73.9,61.4
EN001889,L0063,2026-02-02,26.7,72.0,13.24,Summer,80.5,58.8
EN001890,L0063,2026-02-03,26.1,77.2,13.22,Summer,63.3,60.0
EN001891,L0064,2026-01-05,23.8,51.3,14.01,Summer,43.7,56.2
EN001892,L0064,2026-01-06,22.2,46.3,14.0,Summer,45.9,59.3
EN001893,L0064,2026-01-07,25.4,58.3,13.99,Summer,18.6,61.2
EN001894,L0064,2026-01-08,22.1,57.7,13.98,Summer,54.8,57.0
EN001895,L0064,2026-01-09,23.0,54.9,13.96,Summer,73.8,57.9
EN001896,L0064,2026-01-10,25.1,60.6,13.95,Summer,64.3,49.1
EN001897,L0064,2026-01-11,25.2,52.3,13.93,Summer,65.0,53.1
EN001898,L0064,2026-01-12,21.1,66.9,13.92,Summer,41.6,63.7
EN001899,L0064,2026-01-13,23.4,52.5,13.9,Summer,54.4,51.5
EN001900,L0064,2026-01-14,23.2,48.5,13.89,Summer,49.5,62.6
EN001901,L0064,2026-01-15,23.7,46.1,13.87,Summer,66.9,58.0
EN001902,L0064,2026-01-16,22.2,59.5,13.86,Summer,52.7,52.2
EN001903,L0064,2026-01-17,26.5,54.9,13.84,Summer,53.9,56.0
EN001904,L0064,2026-01-18,25.3,51.9,13.82,Summer,33.4,54.6
EN001905,L0064,2026-01-19,25.6,60.0,13.8,Summer,51.4,64.9
EN001906,L0064,2026-01-20,24.5,53.4,13.78,Summer,52.7,59.6
EN001907,L0064,2026-01-21,21.7,55.0,13.76,Summer,59.3,49.6
EN001908,L0064,2026-01-22,22.8,53.2,13.74,Summer,69.4,48.8
EN001909,L0064,2026-01-23,22.4,52.1,13.72,Summer,68.4,57.8
EN001910,L0064,2026-01-24,26.3,59.0,13.7,Summer,49.3,59.2
EN001911,L0064,2026-01-25,22.5,60.2,13.68,Summer,36.3,53.9
EN001912,L0064,2026-01-26,23.9,62.4,13.66,Summer,24.2,64.9
EN001913,L0064,2026-01-27,22.8,43.7,13.63,Summer,15.0,50.4
EN001914,L0064,2026-01-28,23.0,54.6,13.61,Summer,63.9,55.3
EN001915,L0064,2026-01-29,21.0,52.5,13.59,Summer,55.5,59.2
EN001916,L0064,2026-01-30,21.5,60.4,13.56,Summer,46.3,53.7
EN001917,L0064,2026-01-31,21.9,61.4,13.54,Summer,53.1,54.5
EN001918,L0064,2026-02-01,24.5,67.9,13.51,Summer,57.9,64.2
EN001919,L0064,2026-02-02,24.7,51.4,13.49,Summer,55.4,51.6
EN001920,L0064,2026-02-03,22.4,51.2,13.46,Summer,49.4,54.3
EN001921,L0065,2026-01-05,22.1,58.2,14.26,Summer,53.3,48.7
EN001922,L0065,2026-01-06,21.3,45.9,14.25,Summer,58.4,60.5
EN001923,L0065,2026-01-07,23.1,50.3,14.23,Summer,58.5,55.6
EN001924,L0065,2026-01-08,20.7,59.5,14.22,Summer,66.5,62.7
EN001925,L0065,2026-01-09,21.6,62.1,14.2,Summer,48.1,61.3
EN001926,L0065,2026-01-10,21.8,53.7,14.19,Summer,21.1,56.5
EN001927,L0065,2026-01-11,22.9,52.5,14.17,Summer,79.6,52.2
EN001928,L0065,2026-01-12,21.7,49.6,14.16,Summer,47.1,63.2
EN001929,L0065,2026-01-13,25.4,50.8,14.14,Summer,44.9,52.2
EN001930,L0065,2026-01-14,25.1,61.7,14.12,Summer,53.5,51.0
EN001931,L0065,2026-01-15,20.4,56.0,14.1,Summer,62.7,47.7
EN001932,L0065,2026-01-16,22.2,64.7,14.08,Summer,52.0,65.4
EN001933,L0065,2026-01-17,23.9,48.5,14.06,Summer,50.9,57.4
EN001934,L0065,2026-01-18,21.0,49.2,14.04,Summer,76.1,53.1
EN001935,L0065,2026-01-19,24.7,52.4,14.02,Summer,54.6,60.8
EN001936,L0065,2026-01-20,21.7,58.4,14.0,Summer,26.3,60.2
EN001937,L0065,2026-01-21,18.3,53.6,13.98,Summer,67.0,61.1
EN001938,L0065,2026-01-22,20.4,48.0,13.95,Summer,45.4,58.9
EN001939,L0065,2026-01-23,19.0,54.9,13.93,Summer,59.4,56.6
EN001940,L0065,2026-01-24,23.6,56.3,13.91,Summer,47.4,48.3
EN001941,L0065,2026-01-25,22.9,49.3,13.88,Summer,46.9,60.4
EN001942,L0065,2026-01-26,25.2,54.8,13.86,Summer,62.8,50.8
EN001943,L0065,2026-01-27,23.0,54.6,13.83,Summer,72.2,55.3
EN001944,L0065,2026-01-28,22.1,61.4,13.81,Summer,53.7,52.5
EN001945,L0065,2026-01-29,27.1,48.5,13.78,Summer,54.1,59.7
EN001946,L0065,2026-01-30,23.0,53.9,13.75,Summer,52.4,56.8
EN001947,L0065,2026-01-31,20.5,67.9,13.72,Summer,51.9,61.0
EN001948,L0065,2026-02-01,21.8,52.9,13.7,Summer,48.6,50.3
EN001949,L0065,2026-02-02,22.1,52.6,13.67,Summer,71.4,52.0
EN001950,L0065,2026-02-03,21.3,49.6,13.64,Summer,75.2,53.7
EN001951,L0066,2026-01-05,16.4,77.8,14.43,Summer,38.0,51.1
EN001952,L0066,2026-01-06,12.9,77.2,14.41,Summer,22.4,60.0
EN001953,L0066,2026-01-07,15.6,74.3,14.4,Summer,46.6,53.3
EN001954,L0066,2026-01-08,13.7,76.3,14.39,Summer,31.2,44.2
EN001955,L0066,2026-01-09,16.6,65.8,14.37,Summer,46.5,65.0
EN001956,L0066,2026-01-10,15.5,78.0,14.35,Summer,42.2,65.9
EN001957,L0066,2026-01-11,13.5,72.0,14.34,Summer,49.4,57.0
EN001958,L0066,2026-01-12,17.5,69.4,14.32,Summer,69.0,68.6
EN001959,L0066,2026-01-13,16.0,75.3,14.3,Summer,56.7,52.1
EN001960,L0066,2026-01-14,13.1,79.5,14.28,Summer,43.8,56.9
EN001961,L0066,2026-01-15,15.5,57.7,14.26,Summer,37.3,54.2
EN001962,L0066,2026-01-16,17.1,78.0,14.24,Summer,48.1,60.0
EN001963,L0066,2026-01-17,12.8,75.5,14.22,Summer,48.8,64.2
EN001964,L0066,2026-01-18,19.3,61.8,14.2,Summer,34.6,54.3
EN001965,L0066,2026-01-19,15.8,72.1,14.17,Summer,36.7,63.1
EN001966,L0066,2026-01-20,13.5,65.8,14.15,Summer,25.7,56.2
EN001967,L0066,2026-01-21,13.2,71.7,14.13,Summer,37.7,54.1
EN001968,L0066,2026-01-22,17.0,71.6,14.1,Summer,54.9,57.0
EN001969,L0066,2026-01-23,15.4,68.6,14.08,Summer,39.9,61.6
EN001970,L0066,2026-01-24,14.7,75.1,14.05,Summer,28.6,61.8
EN001971,L0066,2026-01-25,14.3,77.1,14.02,Summer,40.9,65.6
EN001972,L0066,2026-01-26,13.3,63.1,14.0,Summer,31.4,51.1
EN001973,L0066,2026-01-27,12.9,75.7,13.97,Summer,39.9,55.6
EN001974,L0066,2026-01-28,14.6,68.4,13.94,Summer,63.1,54.3
EN001975,L0066,2026-01-29,12.9,76.8,13.91,Summer,37.0,68.2
EN001976,L0066,2026-01-30,14.3,77.1,13.88,Summer,55.2,55.4
EN001977,L0066,2026-01-31,13.9,76.4,13.85,Summer,48.0,50.9
EN001978,L0066,2026-02-01,13.2,56.8,13.82,Summer,48.3,56.7
EN001979,L0066,2026-02-02,14.9,61.9,13.79,Summer,24.6,55.6
EN001980,L0066,2026-02-03,13.9,72.7,13.76,Summer,48.2,69.3
EN001981,L0067,2026-01-05,14.7,78.7,14.86,Summer,28.4,49.6
EN001982,L0067,2026-01-06,14.1,62.4,14.85,Summer,40.2,54.1
EN001983,L0067,2026-01-07,11.2,82.4,14.83,Summer,32.5,49.8
EN001984,L0067,2026-01-08,16.4,67.6,14.81,Summer,55.3,54.3
EN001985,L0067,2026-01-09,13.8,74.1,14.79,Summer,48.3,61.8
EN001986,L0067,2026-01-10,14.6,75.2,14.78,Summer,50.4,59.0
EN001987,L0067,2026-01-11,14.5,63.3,14.75,Summer,48.4,58.2
EN001988,L0067,2026-01-12,14.1,79.7,14.73,Summer,20.0,66.2
EN001989,L0067,2026-01-13,14.8,73.9,14.71,Summer,34.5,49.7
EN001990,L0067,2026-01-14,14.6,74.0,14.69,Summer,49.5,57.0
EN001991,L0067,2026-01-15,10.9,62.8,14.66,Summer,68.7,52.5
EN001992,L0067,2026-01-16,17.4,66.4,14.64,Summer,37.4,61.1
EN001993,L0067,2026-01-17,13.3,81.6,14.61,Summer,41.1,60.3
EN001994,L0067,2026-01-18,14.3,76.0,14.59,Summer,62.1,57.3
EN001995,L0067,2026-01-19,17.9,68.3,14.56,Summer,50.7,60.4
EN001996,L0067,2026-01-20,12.9,73.3,14.53,Summer,40.1,53.7
EN001997,L0067,2026-01-21,15.4,72.9,14.5,Summer,39.0,57.7
EN001998,L0067,2026-01-22,14.6,69.8,14.47,Summer,42.0,54.8
EN001999,L0067,2026-01-23,19.5,63.5,14.44,Summer,31.8,55.5
EN002000,L0067,2026-01-24,18.4,64.1,14.41,Summer,46.0,59.2
EN002001,L0067,2026-01-25,15.3,79.4,14.38,Summer,57.0,55.7
EN002002,L0067,2026-01-26,15.0,60.8,14.35,Summer,41.4,54.0
EN002003,L0067,2026-01-27,14.3,61.9,14.32,Summer,45.7,49.5
EN002004,L0067,2026-01-28,14.9,64.6,14.28,Summer,28.1,63.8
EN002005,L0067,2026-01-29,15.7,78.9,14.25,Summer,61.8,54.1
EN002006,L0067,2026-01-30,17.3,63.2,14.22,Summer,50.4,55.5
EN002007,L0067,2026-01-31,12.9,75.7,14.18,Summer,53.2,62.6
EN002008,L0067,2026-02-01,14.9,72.8,14.14,Summer,47.4,59.5
EN002009,L0067,2026-02-02,15.5,73.2,14.11,Summer,51.8,49.9
EN002010,L0067,2026-02-03,14.3,63.7,14.07,Summer,43.9,66.2
EN002011,L0068,2026-01-05,13.5,72.8,15.11,Summer,50.6,47.7
EN002012,L0068,2026-01-06,13.5,74.2,15.09,Summer,15.0,53.1
EN002013,L0068,2026-01-07,16.4,78.0,15.08,Summer,45.2,62.4
EN002014,L0068,2026-01-08,14.8,75.3,15.06,Summer,35.6,58.6
EN002015,L0068,2026-01-09,13.3,79.6,15.04,Summer,61.3,64.9
EN002016,L0068,2026-01-10,13.7,66.3,15.01,Summer,57.9,60.7
EN002017,L0068,2026-01-11,15.0,68.2,14.99,Summer,46.0,52.6
EN002018,L0068,2026-01-12,15.6,80.3,14.97,Summer,62.8,61.5
EN002019,L0068,2026-01-13,12.0,73.2,14.94,Summer,70.0,53.7
EN002020,L0068,2026-01-14,14.4,80.5,14.92,Summer,48.6,70.4
EN002021,L0068,2026-01-15,13.2,66.1,14.89,Summer,57.1,52.0
EN002022,L0068,2026-01-16,14.1,71.6,14.87,Summer,54.5,61.1
EN002023,L0068,2026-01-17,15.3,69.6,14.84,Summer,57.0,78.1
EN002024,L0068,2026-01-18,15.7,72.6,14.81,Summer,21.8,54.8
EN002025,L0068,2026-01-19,14.1,68.8,14.78,Summer,39.8,66.9
EN002026,L0068,2026-01-20,16.7,71.0,14.75,Summer,23.1,64.7
EN002027,L0068,2026-01-21,14.3,61.6,14.72,Summer,50.0,63.1
EN002028,L0068,2026-01-22,10.1,67.1,14.69,Summer,38.5,61.7
EN002029,L0068,2026-01-23,13.5,67.0,14.65,Summer,50.2,55.7
EN002030,L0068,2026-01-24,15.4,65.3,14.62,Summer,21.1,61.8
EN002031,L0068,2026-01-25,14.8,77.5,14.58,Summer,32.5,54.0
EN002032,L0068,2026-01-26,16.8,62.9,14.55,Summer,57.5,64.6
EN002033,L0068,2026-01-27,15.9,67.9,14.51,Summer,28.6,56.9
EN002034,L0068,2026-01-28,12.0,66.2,14.48,Summer,49.0,61.2
EN002035,L0068,2026-01-29,12.4,76.1,14.44,Summer,46.4,65.5
EN002036,L0068,2026-01-30,15.3,78.4,14.4,Summer,46.7,62.9
EN002037,L0068,2026-01-31,11.9,71.3,14.36,Summer,39.5,56.8
EN002038,L0068,2026-02-01,15.0,75.8,14.33,Summer,45.5,57.1
EN002039,L0068,2026-02-02,12.9,78.6,14.29,Summer,44.9,52.9
EN002040,L0068,2026-02-03,13.8,61.5,14.25,Summer,40.5,57.0
EN002041,L0069,2026-01-05,27.9,84.5,13.05,Summer,74.8,61.5
EN002042,L0069,2026-01-06,32.9,81.5,13.04,Summer,90.6,52.3
EN002043,L0069,2026-01-07,26.5,72.5,13.04,Summer,81.4,54.4
EN002044,L0069,2026-01-08,28.4,74.4,13.03,Summer,97.8,51.8
EN002045,L0069,2026-01-09,27.8,74.0,13.02,Summer,88.3,67.2
EN002046,L0069,2026-01-10,29.4,65.3,13.02,Summer,96.9,60.7
EN002047,L0069,2026-01-11,28.8,67.7,13.01,Summer,115.6,52.7
EN002048,L0069,2026-01-12,30.2,76.2,13.0,Summer,99.4,66.5
EN002049,L0069,2026-01-13,30.0,71.6,12.99,Summer,106.5,54.8
EN002050,L0069,2026-01-14,29.3,67.2,12.99,Summer,76.5,58.3
EN002051,L0069,2026-01-15,29.7,64.8,12.98,Summer,98.0,53.9
EN002052,L0069,2026-01-16,31.3,72.9,12.97,Summer,75.3,58.4
EN002053,L0069,2026-01-17,27.3,82.6,12.96,Summer,91.0,57.2
EN002054,L0069,2026-01-18,30.1,69.0,12.95,Summer,73.0,60.0
EN002055,L0069,2026-01-19,27.0,68.4,12.94,Summer,102.7,60.6
EN002056,L0069,2026-01-20,26.7,71.3,12.93,Summer,78.3,66.9
EN002057,L0069,2026-01-21,30.6,72.5,12.92,Summer,99.1,51.2
EN002058,L0069,2026-01-22,27.8,75.6,12.91,Summer,97.3,57.5
EN002059,L0069,2026-01-23,29.4,75.5,12.9,Summer,88.7,56.5
EN002060,L0069,2026-01-24,28.2,76.4,12.89,Summer,96.8,59.0
EN002061,L0069,2026-01-25,26.8,69.0,12.88,Summer,96.6,65.4
EN002062,L0069,2026-01-26,29.2,72.5,12.86,Summer,94.1,52.3
EN002063,L0069,2026-01-27,31.3,76.1,12.85,Summer,81.6,57.2
EN002064,L0069,2026-01-28,28.0,82.9,12.84,Summer,88.2,58.8
EN002065,L0069,2026-01-29,30.0,70.6,12.83,Summer,93.7,59.4
EN002066,L0069,2026-01-30,26.1,76.5,12.82,Summer,90.4,58.6
EN002067,L0069,2026-01-31,29.0,76.6,12.8,Summer,109.7,52.1
EN002068,L0069,2026-02-01,28.3,79.0,12.79,Summer,97.7,60.3
EN002069,L0069,2026-02-02,33.9,78.7,12.78,Summer,106.8,56.5
EN002070,L0069,2026-02-03,27.1,73.1,12.76,Summer,101.0,60.0
EN002071,L0070,2026-01-05,29.7,73.7,12.53,Summer,85.8,57.1
EN002072,L0070,2026-01-06,30.3,80.0,12.53,Summer,76.9,61.8
EN002073,L0070,2026-01-07,27.8,77.8,12.52,Summer,88.3,65.8
EN002074,L0070,2026-01-08,28.2,76.1,12.52,Summer,99.5,53.6
EN002075,L0070,2026-01-09,28.9,73.4,12.52,Summer,83.8,55.8
EN002076,L0070,2026-01-10,31.0,71.4,12.51,Summer,98.9,59.6
EN002077,L0070,2026-01-11,26.5,78.1,12.51,Summer,71.2,61.1
