Record_ID,Person_ID,Physical_Activity_Minutes,Daily_Steps,Exercise_Duration_Minutes,Caffeine_Intake_mg,Screen_Time_Hours,Work_Study_Hours,Stress_Level,Fatigue_Level,Nap_Occurred,Nap_Start_Time,Nap_Duration_Minutes,Is_Disruption_Day
R002558,P0086,30.6,4753,7.8,160.4,1.95,6.65,3,5,False,,0,False
R002559,P0086,30.1,3863,13.9,243.1,1.14,6.93,3,5,False,,0,False
R002560,P0086,38.4,3450,16.7,253.9,1.64,8.13,2,2,False,,0,False
R002561,P0086,34.7,2502,13.3,154.5,2.15,10.63,3,4,False,,0,False
R002562,P0086,39.5,4493,5.1,179.4,1.14,9.35,3,2,True,14:38,10,False
R002563,P0086,4.6,461,2.1,251.8,1.27,4.21,4,6,False,,0,False
R002564,P0086,47.9,4743,17.2,211.1,1.66,3.58,2,4,False,,0,False
R002565,P0086,65.8,6533,21.3,150.8,3.01,6.67,4,3,False,,0,False
R002566,P0086,49.4,5912,12.4,269.3,0.58,7.9,4,5,False,,0,False
R002567,P0086,74.7,6175,35.6,220.1,2.64,6.15,4,3,False,,0,False
R002568,P0086,49.5,4425,18.6,250.3,2.47,5.88,3,3,False,,0,False
R002569,P0086,46.5,5494,17.5,295.4,3.63,7.65,4,3,True,14:47,70,False
R002570,P0086,62.9,8777,8.0,152.0,0.0,3.57,3,2,True,17:26,18,False
R002571,P0086,23.5,2655,1.1,196.5,2.44,3.24,5,5,True,13:11,57,False
R002572,P0086,57.5,5072,21.9,197.1,2.51,9.56,5,4,False,,0,False
R002573,P0086,54.0,5815,6.6,320.1,2.76,7.75,2,5,False,,0,False
R002574,P0086,70.7,4549,1.0,202.8,0.76,7.48,3,4,False,,0,True
R002575,P0086,57.4,5252,24.2,250.7,3.08,8.28,4,8,True,17:57,35,False
R002576,P0086,53.2,4838,20.5,216.2,2.2,7.73,3,3,False,,0,False
R002577,P0086,14.0,1926,0.0,129.8,1.64,3.22,2,3,False,,0,False
R002578,P0086,70.2,9001,21.6,274.5,3.44,2.79,7,6,True,15:43,35,True
R002579,P0086,64.9,9851,11.5,245.4,2.11,9.4,4,2,True,15:51,42,False
R002580,P0086,63.3,7283,6.4,243.9,2.91,7.93,4,5,True,17:56,51,False
R002581,P0087,0.0,513,4.0,76.3,8.91,5.93,5,5,True,16:26,54,False
R002582,P0087,0.0,0,2.2,0.0,5.84,6.74,5,3,False,,0,True
R002583,P0087,0.0,504,0.0,36.1,8.24,6.72,6,5,False,,0,False
R002584,P0087,0.0,744,0.0,13.1,7.2,5.52,3,5,False,,0,False
R002585,P0087,20.9,2509,15.2,0.0,8.65,7.04,3,4,False,,0,False
R002586,P0087,9.7,1834,0.0,0.0,7.24,2.29,6,6,False,,0,False
R002587,P0087,0.0,0,0.9,0.0,3.5,0.93,5,3,False,,0,False
R002588,P0087,0.0,0,2.7,32.7,7.02,6.56,7,5,True,16:23,52,False
R002589,P0087,3.8,0,0.7,0.0,5.28,7.02,4,4,True,13:01,32,False
R002590,P0087,19.8,161,0.0,0.0,6.38,5.77,6,4,False,,0,False
R002591,P0087,1.5,475,0.0,39.3,5.18,7.17,4,2,False,,0,False
R002592,P0087,0.0,826,2.5,0.0,7.73,8.36,6,6,False,,0,True
R002593,P0087,42.1,4903,11.6,10.1,6.65,2.98,5,5,True,14:50,56,False
R002594,P0087,2.7,0,0.0,0.0,7.13,2.91,6,4,False,,0,False
R002595,P0087,10.6,471,0.0,41.2,6.81,6.96,6,6,False,,0,False
R002596,P0087,0.0,0,4.8,0.0,7.15,6.16,4,4,False,,0,False
R002597,P0087,0.0,705,2.8,12.2,5.32,5.83,5,4,False,,0,False
R002598,P0087,29.6,4163,6.3,100.3,5.99,6.59,5,6,False,,0,False
R002599,P0087,3.1,156,5.1,0.0,7.75,6.67,5,5,False,,0,False
R002600,P0087,18.4,1490,0.2,32.6,6.95,2.88,3,4,False,,0,False
R002601,P0087,0.0,0,0.0,0.0,10.36,3.19,7,6,False,,0,True
R002602,P0087,0.0,0,0.0,0.0,9.36,4.61,4,4,False,,0,True
R002603,P0087,38.9,5025,14.2,0.0,6.52,8.28,6,5,False,,0,False
R002604,P0087,8.2,396,0.0,38.3,6.42,6.97,4,4,False,,0,False
R002605,P0087,0.0,523,7.5,0.0,7.09,7.76,3,7,False,,0,False
R002606,P0087,7.7,0,6.4,0.0,6.43,6.41,8,6,False,,0,False
R002607,P0087,31.6,4684,4.2,284.6,6.0,0.73,2,6,True,14:05,67,True
R002608,P0087,2.4,104,3.8,63.2,7.32,1.4,3,5,False,,0,False
R002609,P0087,13.1,9,7.2,60.6,8.54,6.71,5,4,False,,0,False
R002610,P0087,3.4,508,0.0,0.0,9.18,8.02,5,6,False,,0,False
R002611,P0088,22.8,1313,5.1,150.6,7.37,4.9,5,5,False,,0,False
R002612,P0088,0.0,0,0.0,130.1,7.67,6.95,8,5,False,,0,False
R002613,P0088,14.2,921,2.7,139.7,7.13,6.3,6,5,False,,0,False
R002614,P0088,0.0,931,1.5,140.1,5.58,6.51,4,5,False,,0,False
R002615,P0088,2.4,0,0.0,165.9,8.16,6.46,7,5,False,,0,False
R002616,P0088,1.1,0,0.0,122.0,7.8,2.69,7,5,True,16:54,57,True
R002617,P0088,0.0,0,4.2,144.9,6.82,1.87,7,4,True,15:53,10,False
R002618,P0088,15.8,1650,3.5,89.1,7.77,6.3,8,6,True,15:48,82,False
R002619,P0088,22.5,2213,1.3,64.7,8.94,5.78,8,5,False,,0,True
R002620,P0088,0.0,2217,6.7,155.4,6.91,8.6,9,4,False,,0,False
R002621,P0088,36.9,2866,12.7,184.0,7.37,6.01,7,7,False,,0,True
R002622,P0088,0.0,505,4.7,121.8,6.91,7.29,8,5,True,13:48,39,False
R002623,P0088,0.0,35,0.0,138.3,6.26,0.0,7,6,False,,0,False
R002624,P0088,11.2,2019,0.0,100.3,6.3,3.71,7,5,False,,0,False
R002625,P0088,7.4,268,0.0,107.6,8.92,7.35,7,8,False,,0,True
R002626,P0088,17.0,1994,11.1,94.5,7.93,6.82,8,5,False,,0,False
R002627,P0088,0.0,0,3.6,118.7,8.3,6.75,7,3,False,,0,True
R002628,P0088,0.0,224,0.0,155.1,7.69,8.06,6,5,False,,0,False
R002629,P0088,13.1,2633,4.3,95.9,7.98,6.95,7,5,True,14:23,59,False
R002630,P0088,26.4,1609,1.8,82.3,7.15,2.3,7,5,False,,0,False
R002631,P0088,45.3,4716,19.8,107.5,7.58,4.59,6,4,True,13:38,10,False
R002632,P0088,16.8,1821,0.0,158.8,8.47,7.49,7,7,True,15:10,67,False
R002633,P0088,0.0,0,3.2,124.2,7.91,6.73,6,5,True,13:32,82,False
R002634,P0088,23.2,2603,9.3,144.2,7.6,6.59,6,5,False,,0,False
R002635,P0088,21.5,2125,3.2,86.3,9.49,6.13,8,7,False,,0,False
R002636,P0088,0.0,107,0.0,137.6,8.39,7.75,9,5,True,14:32,20,True
R002637,P0088,25.9,3036,13.1,139.0,7.52,2.82,8,6,False,,0,False
R002638,P0088,0.0,0,0.0,275.9,7.99,1.63,8,7,False,,0,True
R002639,P0088,28.5,2448,8.4,91.7,6.28,5.06,10,6,True,16:12,10,False
R002640,P0088,13.3,1591,0.0,28.6,9.42,7.0,8,8,False,,0,False
R002641,P0089,57.2,4899,12.7,187.9,6.07,8.02,6,4,False,,0,False
R002642,P0089,53.2,4673,6.0,257.7,6.98,7.5,8,5,False,,0,False
R002643,P0089,67.4,4582,17.1,159.1,9.8,8.09,8,7,True,13:13,62,False
R002644,P0089,30.0,3029,5.0,416.6,5.58,7.24,5,5,False,,0,True
R002645,P0089,15.8,1649,8.6,297.2,5.87,10.51,6,7,False,,0,False
R002646,P0089,54.5,5174,15.4,308.0,5.63,3.49,6,5,True,16:23,29,False
R002647,P0089,65.3,8268,23.3,239.5,6.98,1.63,4,5,False,,0,False
R002648,P0089,34.1,3058,12.8,334.9,7.46,8.23,6,7,False,,0,True
R002649,P0089,37.1,6154,25.1,256.5,7.73,7.44,10,5,False,,0,True
R002650,P0089,30.2,2151,17.8,243.8,7.3,7.64,6,5,False,,0,False
R002651,P0089,69.3,8130,17.5,253.9,7.81,7.54,5,4,False,,0,False
R002652,P0089,56.6,7402,24.9,233.3,11.71,7.57,5,5,True,13:27,65,True
R002653,P0089,12.9,2339,6.2,167.3,7.79,2.9,7,6,False,,0,False
R002654,P0089,71.9,6522,21.1,205.9,7.2,2.73,6,5,False,,0,True
R002655,P0089,40.9,4626,12.8,254.5,7.55,8.33,8,8,False,,0,False
R002656,P0089,15.2,1160,7.5,191.7,7.59,8.68,6,4,False,,0,False
R002657,P0089,62.6,7105,35.9,201.1,7.12,8.85,7,7,False,,0,False
R002658,P0089,62.2,7154,23.2,168.4,7.1,8.22,7,5,False,,0,False
R002659,P0089,27.7,3481,3.1,257.6,5.92,8.06,5,4,False,,0,False
R002660,P0089,33.2,3219,16.7,115.1,7.04,2.79,7,6,False,,0,False
R002661,P0089,85.6,10914,16.4,225.3,8.47,2.63,7,5,False,,0,False
R002662,P0089,64.2,6698,10.8,256.7,7.52,7.68,6,5,False,,0,False
R002663,P0089,57.2,7354,4.8,174.0,5.69,9.73,7,6,True,13:47,74,False
R002664,P0089,67.2,6266,14.2,236.8,7.51,7.21,6,3,True,15:59,89,False
R002665,P0089,54.5,6787,26.8,242.7,8.3,7.32,5,6,False,,0,False
R002666,P0089,48.7,6384,32.2,151.4,11.74,7.61,7,5,False,,0,True
R002667,P0089,62.7,9026,12.2,223.0,6.33,4.35,6,5,True,17:18,56,False
R002668,P0089,43.1,6084,10.8,260.7,7.91,4.96,6,8,False,,0,False
R002669,P0089,35.4,3497,12.2,173.0,8.38,8.8,8,4,False,,0,True
R002670,P0089,26.5,2949,8.6,196.9,7.6,7.65,5,7,False,,0,False
R002671,P0090,37.3,4724,11.4,45.4,7.53,6.19,4,1,True,20:06,26,False
R002672,P0090,25.2,1522,3.7,70.3,5.29,5.57,5,5,False,,0,False
R002673,P0090,8.1,1160,4.6,48.9,5.75,5.46,4,7,True,20:57,36,False
R002674,P0090,39.3,2627,18.8,0.0,6.2,6.09,3,3,False,,0,False
R002675,P0090,28.6,3870,10.6,0.0,4.64,6.48,6,6,True,21:51,29,True
R002676,P0090,32.9,4877,21.6,0.7,5.51,0.0,5,8,True,21:53,72,False
R002677,P0090,54.7,7180,23.3,0.0,5.59,2.06,5,5,False,,0,False
R002678,P0090,55.4,6567,31.3,25.1,5.15,7.96,4,6,True,20:16,77,False
R002679,P0090,27.4,2322,0.3,0.0,5.17,4.07,5,5,False,,0,False
R002680,P0090,53.3,5833,13.4,7.5,8.17,5.3,6,8,False,,0,False
R002681,P0090,41.5,4769,5.7,0.0,6.02,5.37,6,6,False,,0,False
R002682,P0090,73.7,6326,13.9,11.6,5.89,7.21,5,5,True,19:57,40,False
R002683,P0090,46.0,5188,10.2,69.1,4.49,0.62,4,6,False,,0,False
R002684,P0090,35.0,3310,5.3,61.8,4.42,2.92,5,7,False,,0,False
R002685,P0090,54.5,5242,3.4,6.1,7.49,7.26,5,4,True,20:50,71,False
R002686,P0090,56.8,5277,17.8,4.1,6.44,4.32,4,4,False,,0,False
R002687,P0090,54.5,6146,2.0,31.1,6.32,6.03,3,4,True,20:31,46,False
R002688,P0090,0.0,0,0.4,0.0,5.83,4.84,6,7,True,19:11,49,False
R002689,P0090,52.2,8425,18.2,54.9,5.98,5.95,4,4,False,,0,False
R002690,P0090,53.4,5212,13.7,55.3,5.37,0.78,3,4,False,,0,False
R002691,P0090,30.1,5047,9.2,28.0,6.67,2.13,6,7,True,20:32,53,False
R002692,P0090,57.4,4114,34.7,0.0,7.74,3.9,7,5,False,,0,False
R002693,P0090,55.4,4852,11.4,38.0,5.75,5.87,5,5,False,,0,False
R002694,P0090,48.2,6182,17.3,0.0,6.27,6.95,5,5,True,19:54,47,False
R002695,P0090,9.6,1608,6.8,0.0,6.04,3.34,4,6,True,20:27,22,False
R002696,P0090,35.1,2946,10.3,13.9,5.74,7.32,5,6,False,,0,False
R002697,P0090,45.3,4245,17.8,0.0,5.75,2.29,7,6,False,,0,False
R002698,P0090,38.6,3931,21.5,46.7,7.0,5.07,6,4,False,,0,True
R002699,P0090,45.0,6128,9.9,19.0,5.81,5.12,4,5,False,,0,False
R002700,P0090,45.9,4647,20.9,13.9,5.93,5.62,6,7,False,,0,False
R002701,P0091,0.0,304,0.0,174.4,4.65,12.09,4,5,False,,0,False
R002702,P0091,1.1,727,0.0,137.4,7.28,9.95,6,5,False,,0,False
R002703,P0091,15.5,878,3.4,197.7,5.37,9.04,7,5,False,,0,False
R002704,P0091,0.0,0,4.3,244.1,6.43,10.41,7,6,False,,0,False
R002705,P0091,17.8,3087,8.0,243.3,4.6,8.87,6,5,False,,0,False
R002706,P0091,0.0,2513,0.0,180.8,4.28,5.76,6,5,False,,0,False
R002707,P0091,19.0,3129,9.4,150.3,5.2,2.61,4,6,False,,0,False
R002708,P0091,3.3,6,4.0,228.2,6.82,9.79,5,3,False,,0,True
R002709,P0091,12.8,1241,2.8,208.5,6.09,11.09,7,8,False,,0,False
R002710,P0091,3.1,1243,0.0,212.0,3.18,10.71,6,8,False,,0,False
R002711,P0091,0.8,895,0.0,204.2,5.87,12.6,7,7,False,,0,False
R002712,P0091,0.0,148,0.0,228.8,3.93,9.39,6,3,False,,0,False
R002713,P0091,0.0,461,0.9,206.2,5.29,4.56,4,5,False,,0,False
R002714,P0091,10.3,601,0.0,226.4,4.45,3.75,6,5,False,,0,False
R002715,P0091,0.0,1653,1.9,224.0,6.69,10.26,6,6,True,15:35,37,False
R002716,P0091,0.0,0,0.0,148.8,4.19,11.05,7,6,False,,0,False
R002717,P0091,0.0,382,0.0,236.1,6.52,10.86,3,3,True,15:04,75,False
R002718,P0091,0.0,0,0.0,150.3,2.89,10.8,6,3,False,,0,False
R002719,P0091,0.0,0,1.9,234.7,6.45,9.42,3,3,False,,0,False
R002720,P0091,0.0,1541,2.1,167.3,4.05,3.39,6,4,False,,0,False
R002721,P0091,22.8,3653,9.0,174.0,5.89,2.52,4,5,False,,0,False
R002722,P0091,22.5,3894,3.3,195.2,4.51,9.05,7,5,True,14:39,43,True
R002723,P0091,11.0,1991,1.5,174.5,5.7,10.0,4,4,False,,0,False
R002724,P0091,0.0,686,6.0,196.8,5.88,8.84,7,4,False,,0,False
R002725,P0091,12.2,1120,9.7,147.0,5.61,10.83,8,6,False,,0,False
R002726,P0091,0.0,703,0.0,96.4,6.11,11.85,5,2,False,,0,False
R002727,P0091,8.5,1081,3.9,267.5,5.44,2.0,4,4,False,,0,False
R002728,P0091,13.4,2072,12.6,200.2,5.57,4.27,5,2,True,16:46,13,False
R002729,P0091,0.0,0,12.0,176.2,5.44,9.14,6,1,False,,0,False
R002730,P0091,0.0,598,0.0,197.9,4.37,11.9,4,6,False,,0,False
R002731,P0092,0.0,0,0.0,169.8,6.49,6.65,5,4,False,,0,False
R002732,P0092,0.0,0,3.6,242.3,5.56,3.51,5,8,True,14:07,10,False
R002733,P0092,31.6,3490,7.6,316.4,5.99,6.05,5,6,False,,0,False
R002734,P0092,23.1,2129,3.8,256.6,7.52,5.85,8,7,False,,0,True
R002735,P0092,0.0,0,7.6,243.5,6.73,3.81,5,6,False,,0,False
R002736,P0092,14.1,873,3.5,211.9,6.9,0.74,7,4,False,,0,False
R002737,P0092,21.8,2402,12.1,160.1,5.83,1.19,6,5,True,13:22,34,False
R002738,P0092,8.1,1069,0.0,267.5,6.69,5.2,4,4,False,,0,False
R002739,P0092,0.0,431,4.7,240.7,6.29,5.82,3,4,False,,0,False
R002740,P0092,0.0,0,0.0,254.2,9.07,6.32,6,5,True,16:41,86,False
R002741,P0092,0.0,758,0.2,270.9,6.95,3.66,6,6,True,16:38,14,False
R002742,P0092,16.7,1700,8.6,323.0,6.59,5.12,4,5,False,,0,False
R002743,P0092,0.0,797,6.0,234.7,6.55,1.08,3,3,False,,0,False
R002744,P0092,3.4,530,0.0,337.6,5.89,1.4,4,2,False,,0,True
R002745,P0092,7.0,739,0.6,190.1,6.57,6.11,4,3,False,,0,False
R002746,P0092,24.8,5269,13.8,186.5,6.14,6.03,3,4,True,17:31,26,True
R002747,P0092,28.4,3447,4.8,319.1,6.35,4.97,5,7,False,,0,False
R002748,P0092,15.8,1660,3.5,231.4,5.68,7.55,4,3,False,,0,False
R002749,P0092,10.6,2155,11.1,263.5,4.34,5.52,3,4,True,15:45,20,False
R002750,P0092,30.9,4032,10.6,271.7,8.23,2.02,3,2,False,,0,False
R002751,P0092,0.0,0,0.0,313.7,6.06,0.47,6,8,True,17:45,25,False
R002752,P0092,3.6,446,7.6,243.4,6.31,7.18,4,3,False,,0,False
R002753,P0092,14.5,1433,3.4,279.8,8.61,4.35,5,4,True,15:21,34,True
R002754,P0092,8.7,285,0.0,286.6,10.91,4.87,4,4,False,,0,True
R002755,P0092,28.9,4207,15.1,275.4,5.1,4.64,5,6,True,16:53,54,False
R002756,P0092,0.0,0,0.0,283.6,11.91,4.73,5,3,False,,0,True
R002757,P0092,0.0,0,0.5,225.7,6.04,1.95,5,3,True,14:15,27,True
R002758,P0092,30.4,2739,22.9,210.6,6.46,2.05,5,5,False,,0,False
R002759,P0092,0.0,0,8.7,202.0,5.82,5.2,2,3,True,16:50,29,False
R002760,P0092,0.0,75,2.3,328.8,9.05,5.54,1,4,True,13:12,22,False
R002761,P0093,0.0,0,1.2,190.4,6.31,2.95,5,5,False,,0,False
R002762,P0093,0.0,0,2.0,241.7,5.4,3.9,3,4,False,,0,True
R002763,P0093,15.3,1182,11.5,161.7,8.37,4.77,4,5,False,,0,False
R002764,P0093,10.3,68,0.0,420.5,6.18,4.26,5,3,True,15:20,44,True
R002765,P0093,0.1,0,0.0,200.4,7.72,3.68,3,4,True,14:56,48,False
R002766,P0093,34.4,4045,0.5,126.3,6.79,2.15,5,6,False,,0,False
R002767,P0093,4.8,454,0.0,167.1,5.34,0.39,6,5,True,14:40,108,False
R002768,P0093,18.6,1856,2.8,220.0,6.51,4.53,4,4,False,,0,False
R002769,P0093,1.2,92,0.0,128.5,6.54,5.13,5,5,False,,0,True
R002770,P0093,11.6,467,0.0,231.2,5.15,3.94,6,9,False,,0,False
R002771,P0093,9.6,1223,4.8,232.2,8.46,3.78,3,3,False,,0,False
R002772,P0093,14.5,2325,0.3,241.1,6.51,3.9,4,2,False,,0,False
R002773,P0093,32.5,3248,15.0,179.9,6.73,3.01,5,6,True,14:34,61,False
R002774,P0093,0.0,113,10.3,132.5,7.38,2.96,6,6,False,,0,False
R002775,P0093,0.0,0,1.1,248.7,5.72,2.81,10,6,True,16:48,74,True
R002776,P0093,4.5,528,2.2,147.2,6.74,2.3,5,5,True,14:03,37,False
R002777,P0093,5.5,385,0.6,285.5,6.03,3.11,4,3,True,14:33,11,False
R002778,P0093,10.4,2087,0.0,163.7,5.21,2.93,3,4,True,16:42,63,True
R002779,P0093,2.1,489,4.0,159.2,6.28,1.02,6,6,False,,0,True
R002780,P0093,10.2,1835,4.7,170.6,5.94,2.64,5,5,True,14:54,37,False
R002781,P0093,0.0,0,3.3,191.8,5.3,1.78,4,5,False,,0,False
R002782,P0093,0.0,1136,3.3,188.4,7.27,5.28,4,6,False,,0,False
R002783,P0093,0.0,456,2.4,133.9,7.7,4.93,5,6,False,,0,False
R002784,P0093,11.9,259,2.4,191.3,7.25,2.54,5,4,False,,0,False
R002785,P0093,3.0,87,4.0,181.5,6.0,4.48,4,4,True,17:39,41,False
R002786,P0093,28.2,2536,5.1,194.6,8.41,3.55,5,5,True,15:34,28,False
R002787,P0093,0.0,256,0.1,228.4,6.69,1.46,5,5,False,,0,False
R002788,P0093,32.4,3352,11.3,187.0,7.63,1.66,4,6,False,,0,False
R002789,P0093,31.4,1516,9.6,229.8,7.55,2.78,3,6,False,,0,False
R002790,P0093,0.0,0,0.0,201.5,7.63,3.03,3,5,True,14:58,74,False
R002791,P0094,58.3,6424,10.8,82.7,3.83,7.9,9,7,True,16:06,50,False
R002792,P0094,40.9,5111,11.3,113.8,5.73,8.56,8,6,False,,0,False
R002793,P0094,30.3,3656,13.1,20.4,2.32,8.87,7,6,False,,0,False
R002794,P0094,59.6,6077,22.1,176.8,4.85,9.26,7,5,False,,0,False
R002795,P0094,49.0,5714,15.1,89.9,2.46,9.94,7,7,False,,0,False
R002796,P0094,33.5,3399,19.1,19.5,4.78,1.96,6,3,False,,0,False
R002797,P0094,38.7,3525,6.5,2.8,4.25,4.07,9,7,False,,0,False
R002798,P0094,5.7,913,0.0,55.1,3.57,9.07,7,6,False,,0,False
R002799,P0094,30.2,5531,14.7,52.7,3.65,9.41,6,5,False,,0,False
R002800,P0094,31.2,5041,11.6,99.2,5.17,8.33,4,4,False,,0,False
R002801,P0094,32.5,3290,15.2,121.3,6.06,7.43,6,5,True,17:30,39,False
R002802,P0094,27.0,2616,0.0,134.8,3.52,9.05,8,5,False,,0,False
R002803,P0094,37.5,5323,8.2,75.3,3.76,3.63,7,4,False,,0,False
R002804,P0094,17.6,909,3.1,229.8,4.52,2.46,7,4,True,15:45,22,True
R002805,P0094,65.3,5397,25.6,62.1,5.09,9.14,6,5,False,,0,False
R002806,P0094,0.0,411,0.0,58.2,4.1,7.75,10,4,True,17:36,45,False
R002807,P0094,31.1,4607,14.4,188.5,3.16,9.36,6,7,False,,0,True
R002808,P0094,43.8,5514,22.5,124.8,4.92,9.08,8,4,False,,0,False
R002809,P0094,20.4,2639,0.0,121.1,4.01,9.86,7,5,False,,0,False
R002810,P0094,44.2,5823,14.3,0.0,3.56,2.9,6,5,False,,0,False
R002811,P0094,54.9,7100,17.7,31.5,3.75,2.89,6,4,False,,0,False
R002812,P0094,52.1,6710,20.0,26.3,3.77,9.35,5,3,True,17:24,56,False
R002813,P0094,37.5,5110,0.0,93.0,5.0,10.28,8,5,False,,0,False
R002814,P0094,22.6,3360,10.3,97.1,5.25,9.86,6,4,False,,0,False
R002815,P0094,0.4,562,3.2,181.4,3.32,8.38,7,6,False,,0,False
R002816,P0094,40.6,4002,11.2,61.5,2.27,8.31,6,5,False,,0,False
R002817,P0094,30.2,2902,5.9,50.6,3.98,2.12,6,3,False,,0,False
R002818,P0094,19.7,1503,7.7,71.4,5.07,2.57,7,5,False,,0,False
R002819,P0094,33.1,3550,8.0,159.1,3.8,8.69,7,5,True,16:32,10,False
R002820,P0094,25.1,3878,9.5,22.1,3.82,8.59,5,6,False,,0,False
R002821,P0095,5.2,0,0.0,236.4,7.23,5.81,4,3,True,14:36,27,True
R002822,P0095,1.8,0,0.0,60.1,7.11,4.91,5,5,False,,0,False
R002823,P0095,0.0,495,11.3,135.7,6.62,6.11,4,5,False,,0,False
R002824,P0095,19.4,760,7.8,111.0,8.58,6.09,4,4,False,,0,False
R002825,P0095,7.6,1713,0.0,99.2,6.66,4.88,9,5,False,,0,True
R002826,P0095,14.3,1471,5.2,22.7,4.65,1.36,4,5,False,,0,False
R002827,P0095,24.5,3343,7.5,143.0,8.03,0.77,4,6,False,,0,False
R002828,P0095,20.6,3013,5.5,117.3,8.99,3.43,4,5,False,,0,True
R002829,P0095,4.8,310,2.7,80.3,6.85,5.51,5,6,False,,0,False
R002830,P0095,15.9,631,7.7,78.2,5.23,4.25,3,3,True,16:28,15,False
R002831,P0095,19.8,2556,9.7,24.7,7.77,4.29,2,4,False,,0,False
R002832,P0095,0.0,0,0.0,58.3,8.09,5.05,6,5,False,,0,False
R002833,P0095,0.0,0,3.2,47.5,6.75,2.24,5,6,False,,0,False
R002834,P0095,0.0,705,3.2,33.1,5.0,2.35,4,5,False,,0,False
R002835,P0095,0.0,0,0.0,119.3,8.67,5.69,5,4,False,,0,False
R002836,P0095,29.7,2473,4.9,20.8,6.93,3.86,4,3,False,,0,False
R002837,P0095,0.0,0,6.2,135.2,9.55,6.51,3,4,True,14:56,45,True
R002838,P0095,4.8,824,0.9,133.1,5.73,3.84,4,5,True,13:28,21,False
R002839,P0095,0.0,4,4.4,88.2,6.37,6.36,7,4,False,,0,True
R002840,P0095,0.0,0,0.0,160.1,5.1,4.13,5,4,False,,0,False
R002841,P0095,0.0,0,0.0,139.6,5.46,2.68,4,5,False,,0,True
R002842,P0095,31.8,2421,7.2,142.3,11.28,5.27,5,9,False,,0,True
R002843,P0095,5.9,522,0.0,147.9,6.27,5.91,5,4,True,16:03,20,False
R002844,P0095,0.0,182,1.9,174.0,5.54,6.21,5,5,False,,0,True
R002845,P0095,30.4,3239,1.8,87.9,5.03,6.02,5,6,False,,0,False
R002846,P0095,24.8,2225,4.0,115.8,7.07,4.74,4,6,False,,0,False
R002847,P0095,27.5,3027,2.9,128.2,5.01,2.14,9,9,False,,0,True
R002848,P0095,0.0,686,6.0,40.9,7.94,1.65,4,4,False,,0,False
R002849,P0095,11.1,2720,15.3,133.9,5.99,6.38,5,5,False,,0,False
R002850,P0095,0.0,359,0.0,64.9,5.32,5.99,3,4,False,,0,False
R002851,P0096,58.5,6371,28.2,58.7,3.78,10.18,3,5,False,,0,False
R002852,P0096,11.7,659,3.8,106.0,4.28,6.56,3,3,False,,0,False
R002853,P0096,9.8,1030,9.6,110.8,4.82,9.26,3,5,True,17:49,28,False
R002854,P0096,27.7,3243,4.1,118.2,2.13,9.86,6,4,False,,0,True
R002855,P0096,0.0,0,3.0,84.9,4.26,10.81,2,3,False,,0,False
R002856,P0096,63.1,7022,21.4,75.3,3.39,2.69,3,4,False,,0,False
R002857,P0096,0.0,0,0.0,54.9,4.66,4.89,3,3,False,,0,False
R002858,P0096,25.2,3768,12.0,79.6,3.71,7.24,3,3,False,,0,False
R002859,P0096,0.0,0,4.3,44.9,4.02,9.05,2,3,False,,0,False
R002860,P0096,21.6,2065,8.4,89.0,3.22,10.2,3,5,False,,0,False
R002861,P0096,21.4,1590,7.9,97.0,4.38,8.28,2,5,True,17:04,52,False
R002862,P0096,29.3,3625,8.4,155.5,4.51,9.56,4,5,False,,0,False
R002863,P0096,43.4,5005,23.8,66.5,2.36,3.23,5,6,False,,0,False
R002864,P0096,0.0,243,0.0,55.5,3.25,1.45,2,6,False,,0,False
R002865,P0096,61.1,8234,17.9,128.0,4.53,10.51,5,3,False,,0,False
R002866,P0096,9.4,0,11.6,52.8,3.09,7.47,2,3,False,,0,False
R002867,P0096,38.8,4978,17.5,14.4,3.39,8.59,4,5,False,,0,False
R002868,P0096,33.5,4143,6.0,106.9,4.05,9.25,5,6,False,,0,False
R002869,P0096,23.7,2634,14.4,144.9,3.85,8.03,9,6,False,,0,True
R002870,P0096,30.5,3485,12.6,36.9,4.33,1.38,5,4,True,16:54,59,False
R002871,P0096,71.1,9627,8.3,66.3,4.81,3.39,4,2,False,,0,False
R002872,P0096,18.2,1113,3.1,45.9,4.19,8.88,4,5,False,,0,False
R002873,P0096,52.5,5371,13.5,28.2,5.85,10.85,5,5,False,,0,False
R002874,P0096,35.1,2461,12.4,69.9,2.43,9.49,4,4,False,,0,False
R002875,P0096,38.5,4385,11.4,52.9,9.93,8.98,4,6,True,13:50,53,True
R002876,P0096,28.0,2905,0.0,105.1,2.07,9.06,3,3,True,15:28,46,False
R002877,P0096,17.3,2825,0.9,67.4,5.26,3.81,5,4,True,17:51,47,True
R002878,P0096,16.9,1822,10.4,126.6,3.34,3.86,5,4,False,,0,False
R002879,P0096,24.4,3073,2.0,42.4,3.66,7.97,2,5,False,,0,False
R002880,P0096,35.0,4874,8.4,0.0,4.69,9.27,4,6,False,,0,False
R002881,P0097,141.3,16737,39.3,106.7,5.73,6.79,4,6,True,14:01,68,False
R002882,P0097,130.3,13430,39.3,152.3,3.68,7.96,3,4,True,13:46,63,False
R002883,P0097,124.5,15039,52.6,87.7,5.43,7.09,3,4,False,,0,False
